game_id,value,prob,condition,n
1199406,20,0.04,baseline,100.0
1199406,21,0.08,baseline,100.0
1199406,22,0.16,baseline,100.0
1199406,23,0.15,baseline,100.0
1199406,24,0.13,baseline,100.0
1199406,25,0.06,baseline,100.0
1199406,26,0.06,baseline,100.0
1199406,27,0.03,baseline,100.0
1199406,28,0.11,baseline,100.0
1209282,15,0.89,baseline,100.0
1209282,16,0.02,baseline,100.0
1209282,17,0.02,baseline,100.0
1209282,18,0.03,baseline,100.0
1209282,19,0.0,baseline,100.0
1209282,20,0.0,baseline,100.0
1209282,21,0.02,baseline,100.0
1209282,22,0.0,baseline,100.0
1209282,23,0.02,baseline,100.0
1209282,24,0.0,baseline,100.0
1209282,25,0.0,baseline,100.0
1209282,26,0.0,baseline,100.0
1209282,27,0.0,baseline,100.0
1209282,28,0.0,baseline,100.0
1209282,29,0.0,baseline,100.0
1209282,30,0.0,baseline,100.0
1229936,16,0.0,baseline,100.0
1229936,17,0.5,baseline,100.0
1229936,18,0.19,baseline,100.0
1229936,19,0.3,baseline,100.0
1229936,20,0.01,baseline,100.0
1264722,16,0.64,baseline,100.0
1264722,17,0.09,baseline,100.0
1264722,18,0.09,baseline,100.0
1264722,19,0.06,baseline,100.0
1264722,20,0.03,baseline,100.0
1264722,21,0.04,baseline,100.0
1264722,22,0.03,baseline,100.0
1264722,23,0.01,baseline,100.0
1264722,24,0.01,baseline,100.0
1264722,25,0.0,baseline,100.0
1264722,26,0.0,baseline,100.0
1264722,27,0.0,baseline,100.0
1264794,16,0.01,baseline,100.0
1264794,17,0.11,baseline,100.0
1264794,18,0.1,baseline,100.0
1264794,19,0.08,baseline,100.0
1264794,20,0.16,baseline,100.0
1264794,21,0.11,baseline,100.0
1264794,22,0.16,baseline,100.0
1264794,23,0.06,baseline,100.0
1264794,24,0.06,baseline,100.0
1264794,25,0.02,baseline,100.0
1264794,26,0.07,baseline,100.0
1264794,27,0.06,baseline,100.0
1266409,16,0.0,baseline,100.0
1266409,17,0.13,baseline,100.0
1266409,18,0.13,baseline,100.0
1266409,19,0.09,baseline,100.0
1266409,20,0.1,baseline,100.0
1266409,21,0.18,baseline,100.0
1266409,22,0.1,baseline,100.0
1266409,23,0.09,baseline,100.0
1266409,24,0.03,baseline,100.0
1266409,25,0.08,baseline,100.0
1266409,26,0.05,baseline,100.0
1266409,27,0.02,baseline,100.0
1275677,16,0.46,baseline,100.0
1275677,17,0.01,baseline,100.0
1275677,18,0.05,baseline,100.0
1275677,19,0.02,baseline,100.0
1275677,20,0.07,baseline,100.0
1275677,21,0.08,baseline,100.0
1275677,22,0.02,baseline,100.0
1275677,23,0.01,baseline,100.0
1275677,24,0.02,baseline,100.0
1275677,25,0.01,baseline,100.0
1275677,26,0.0,baseline,100.0
1275677,27,0.0,baseline,100.0
1275677,28,0.01,baseline,100.0
1275677,29,0.24,baseline,100.0
1282523,16,0.0,baseline,100.0
1282523,17,0.01,baseline,100.0
1282523,18,0.08,baseline,100.0
1282523,19,0.08,baseline,100.0
1282523,20,0.05,baseline,100.0
1282523,21,0.08,baseline,100.0
1282523,22,0.11,baseline,100.0
1282523,23,0.04,baseline,100.0
1282523,24,0.09,baseline,100.0
1282523,25,0.07,baseline,100.0
1282523,26,0.08,baseline,100.0
1282523,27,0.14,baseline,100.0
1282523,28,0.1,baseline,100.0
1282523,29,0.05,baseline,100.0
1282523,30,0.02,baseline,100.0
1282542,16,0.28,baseline,100.0
1282542,17,0.05,baseline,100.0
1282542,18,0.07,baseline,100.0
1282542,19,0.09,baseline,100.0
1282542,20,0.11,baseline,100.0
1282542,21,0.04,baseline,100.0
1282542,22,0.02,baseline,100.0
1282542,23,0.02,baseline,100.0
1282542,24,0.02,baseline,100.0
1282542,25,0.01,baseline,100.0
1282542,26,0.0,baseline,100.0
1282542,27,0.01,baseline,100.0
1282542,28,0.0,baseline,100.0
1282542,29,0.01,baseline,100.0
1282542,30,0.27,baseline,100.0
1286818,16,0.29,baseline,100.0
1286818,17,0.06,baseline,100.0
1286818,18,0.06,baseline,100.0
1286818,19,0.02,baseline,100.0
1286818,20,0.04,baseline,100.0
1286818,21,0.01,baseline,100.0
1286818,22,0.04,baseline,100.0
1286818,23,0.17,baseline,100.0
1286818,24,0.08,baseline,100.0
1286818,25,0.01,baseline,100.0
1286818,26,0.02,baseline,100.0
1286818,27,0.04,baseline,100.0
1286818,28,0.05,baseline,100.0
1286818,29,0.02,baseline,100.0
1286818,30,0.02,baseline,100.0
1286818,31,0.07,baseline,100.0
1290390,16,0.01,baseline,100.0
1290390,17,0.02,baseline,100.0
1290390,18,0.07,baseline,100.0
1290390,19,0.31,baseline,100.0
1290390,20,0.11,baseline,100.0
1290390,21,0.09,baseline,100.0
1290390,22,0.08,baseline,100.0
1290390,23,0.04,baseline,100.0
1290390,24,0.01,baseline,100.0
1290390,25,0.07,baseline,100.0
1290390,26,0.02,baseline,100.0
1290390,27,0.0,baseline,100.0
1290390,28,0.01,baseline,100.0
1290390,29,0.13,baseline,100.0
1290390,30,0.01,baseline,100.0
1290390,31,0.01,baseline,100.0
1290390,32,0.01,baseline,100.0
1292575,16,0.69,baseline,100.0
1292575,17,0.0,baseline,100.0
1292575,18,0.0,baseline,100.0
1292575,19,0.07,baseline,100.0
1292575,20,0.03,baseline,100.0
1292575,21,0.0,baseline,100.0
1292575,22,0.0,baseline,100.0
1292575,23,0.0,baseline,100.0
1292575,24,0.0,baseline,100.0
1292575,25,0.0,baseline,100.0
1292575,26,0.0,baseline,100.0
1292575,27,0.0,baseline,100.0
1292575,28,0.0,baseline,100.0
1292575,29,0.0,baseline,100.0
1292575,30,0.0,baseline,100.0
1292575,31,0.0,baseline,100.0
1292575,32,0.21,baseline,100.0
1307185,17,0.07,baseline,100.0
1307185,18,0.1,baseline,100.0
1307185,19,0.6,baseline,100.0
1307185,20,0.12,baseline,100.0
1307185,21,0.11,baseline,100.0
1322427,17,0.03,baseline,100.0
1322427,18,0.0,baseline,100.0
1322427,19,0.0,baseline,100.0
1322427,20,0.01,baseline,100.0
1322427,21,0.04,baseline,100.0
1322427,22,0.35,baseline,100.0
1322427,23,0.04,baseline,100.0
1322427,24,0.53,baseline,100.0
1323075,17,0.83,baseline,100.0
1323075,18,0.08,baseline,100.0
1323075,19,0.03,baseline,100.0
1323075,20,0.03,baseline,100.0
1323075,21,0.01,baseline,100.0
1323075,22,0.02,baseline,100.0
1323075,23,0.0,baseline,100.0
1323075,24,0.0,baseline,100.0
1326432,17,0.02,baseline,100.0
1326432,18,0.14,baseline,100.0
1326432,19,0.07,baseline,100.0
1326432,20,0.15,baseline,100.0
1326432,21,0.07,baseline,100.0
1326432,22,0.32,baseline,100.0
1326432,23,0.09,baseline,100.0
1326432,24,0.11,baseline,100.0
1326432,25,0.03,baseline,100.0
1332057,17,0.87,baseline,100.0
1332057,18,0.04,baseline,100.0
1332057,19,0.02,baseline,100.0
1332057,20,0.01,baseline,100.0
1332057,21,0.0,baseline,100.0
1332057,22,0.0,baseline,100.0
1332057,23,0.01,baseline,100.0
1332057,24,0.05,baseline,100.0
1332057,25,0.0,baseline,100.0
1332057,26,0.0,baseline,100.0
1332556,17,0.8023255813953488,baseline,86.0
1332556,18,0.03488372093023256,baseline,86.0
1332556,19,0.06976744186046512,baseline,86.0
1332556,20,0.03488372093023256,baseline,86.0
1332556,21,0.023255813953488372,baseline,86.0
1332556,22,0.023255813953488372,baseline,86.0
1332556,23,0.0,baseline,86.0
1332556,24,0.0,baseline,86.0
1332556,25,0.0,baseline,86.0
1332556,26,0.011627906976744186,baseline,86.0
1337839,17,0.6206896551724138,baseline,29.0
1337839,18,0.10344827586206896,baseline,29.0
1337839,19,0.034482758620689655,baseline,29.0
1337839,20,0.10344827586206896,baseline,29.0
1337839,21,0.06896551724137931,baseline,29.0
1337839,22,0.034482758620689655,baseline,29.0
1337839,23,0.0,baseline,29.0
1337839,24,0.034482758620689655,baseline,29.0
1337839,25,0.0,baseline,29.0
1337839,26,0.0,baseline,29.0
1337839,27,0.0,baseline,29.0
1340931,17,0.55,baseline,100.0
1340931,18,0.02,baseline,100.0
1340931,19,0.01,baseline,100.0
1340931,20,0.0,baseline,100.0
1340931,21,0.02,baseline,100.0
1340931,22,0.0,baseline,100.0
1340931,23,0.0,baseline,100.0
1340931,24,0.0,baseline,100.0
1340931,25,0.0,baseline,100.0
1340931,26,0.03,baseline,100.0
1340931,27,0.3,baseline,100.0
1340931,28,0.07,baseline,100.0
1342306,17,0.06,baseline,100.0
1342306,18,0.01,baseline,100.0
1342306,19,0.04,baseline,100.0
1342306,20,0.03,baseline,100.0
1342306,21,0.14,baseline,100.0
1342306,22,0.11,baseline,100.0
1342306,23,0.16,baseline,100.0
1342306,24,0.04,baseline,100.0
1342306,25,0.02,baseline,100.0
1342306,26,0.01,baseline,100.0
1342306,27,0.06,baseline,100.0
1342306,28,0.32,baseline,100.0
1345971,17,0.04,baseline,100.0
1345971,18,0.16,baseline,100.0
1345971,19,0.01,baseline,100.0
1345971,20,0.04,baseline,100.0
1345971,21,0.01,baseline,100.0
1345971,22,0.02,baseline,100.0
1345971,23,0.0,baseline,100.0
1345971,24,0.01,baseline,100.0
1345971,25,0.0,baseline,100.0
1345971,26,0.0,baseline,100.0
1345971,27,0.04,baseline,100.0
1345971,28,0.54,baseline,100.0
1345971,29,0.13,baseline,100.0
1348322,17,0.15,baseline,100.0
1348322,18,0.11,baseline,100.0
1348322,19,0.08,baseline,100.0
1348322,20,0.03,baseline,100.0
1348322,21,0.03,baseline,100.0
1348322,22,0.04,baseline,100.0
1348322,23,0.07,baseline,100.0
1348322,24,0.03,baseline,100.0
1348322,25,0.04,baseline,100.0
1348322,26,0.03,baseline,100.0
1348322,27,0.06,baseline,100.0
1348322,28,0.17,baseline,100.0
1348322,29,0.16,baseline,100.0
1355125,17,0.01,baseline,100.0
1355125,18,0.0,baseline,100.0
1355125,19,0.1,baseline,100.0
1355125,20,0.04,baseline,100.0
1355125,21,0.33,baseline,100.0
1355125,22,0.06,baseline,100.0
1355125,23,0.12,baseline,100.0
1355125,24,0.02,baseline,100.0
1355125,25,0.19,baseline,100.0
1355125,26,0.05,baseline,100.0
1355125,27,0.03,baseline,100.0
1355125,28,0.01,baseline,100.0
1355125,29,0.04,baseline,100.0
1355125,30,0.0,baseline,100.0
1355125,31,0.0,baseline,100.0
1360360,17,0.04,baseline,100.0
1360360,18,0.28,baseline,100.0
1360360,19,0.12,baseline,100.0
1360360,20,0.05,baseline,100.0
1360360,21,0.02,baseline,100.0
1360360,22,0.03,baseline,100.0
1360360,23,0.07,baseline,100.0
1360360,24,0.02,baseline,100.0
1360360,25,0.03,baseline,100.0
1360360,26,0.02,baseline,100.0
1360360,27,0.05,baseline,100.0
1360360,28,0.1,baseline,100.0
1360360,29,0.04,baseline,100.0
1360360,30,0.03,baseline,100.0
1360360,31,0.1,baseline,100.0
1360360,32,0.0,baseline,100.0
1370732,17,0.02,baseline,100.0
1370732,18,0.02,baseline,100.0
1370732,19,0.02,baseline,100.0
1370732,20,0.0,baseline,100.0
1370732,21,0.0,baseline,100.0
1370732,22,0.0,baseline,100.0
1370732,23,0.02,baseline,100.0
1370732,24,0.01,baseline,100.0
1370732,25,0.03,baseline,100.0
1370732,26,0.03,baseline,100.0
1370732,27,0.06,baseline,100.0
1370732,28,0.09,baseline,100.0
1370732,29,0.08,baseline,100.0
1370732,30,0.06,baseline,100.0
1370732,31,0.05,baseline,100.0
1370732,32,0.04,baseline,100.0
1370732,33,0.08,baseline,100.0
1370732,34,0.39,baseline,100.0
1388612,18,0.0,baseline,100.0
1388612,19,0.5,baseline,100.0
1388612,20,0.18,baseline,100.0
1388612,21,0.23,baseline,100.0
1388612,22,0.07,baseline,100.0
1388612,23,0.02,baseline,100.0
1392934,18,0.24,baseline,100.0
1392934,19,0.11,baseline,100.0
1392934,20,0.15,baseline,100.0
1392934,21,0.33,baseline,100.0
1392934,22,0.14,baseline,100.0
1392934,23,0.03,baseline,100.0
1392934,24,0.0,baseline,100.0
1394125,18,0.98,baseline,100.0
1394125,19,0.0,baseline,100.0
1394125,20,0.01,baseline,100.0
1394125,21,0.0,baseline,100.0
1394125,22,0.01,baseline,100.0
1394125,23,0.0,baseline,100.0
1394125,24,0.0,baseline,100.0
1396550,18,0.0,baseline,100.0
1396550,19,0.01,baseline,100.0
1396550,20,0.05,baseline,100.0
1396550,21,0.19,baseline,100.0
1396550,22,0.25,baseline,100.0
1396550,23,0.18,baseline,100.0
1396550,24,0.19,baseline,100.0
1396550,25,0.13,baseline,100.0
1413917,18,0.96,baseline,100.0
1413917,19,0.0,baseline,100.0
1413917,20,0.01,baseline,100.0
1413917,21,0.0,baseline,100.0
1413917,22,0.0,baseline,100.0
1413917,23,0.0,baseline,100.0
1413917,24,0.0,baseline,100.0
1413917,25,0.0,baseline,100.0
1413917,26,0.0,baseline,100.0
1413917,27,0.0,baseline,100.0
1413917,28,0.03,baseline,100.0
1426960,18,0.02,baseline,100.0
1426960,19,0.02,baseline,100.0
1426960,20,0.0,baseline,100.0
1426960,21,0.03,baseline,100.0
1426960,22,0.01,baseline,100.0
1426960,23,0.08,baseline,100.0
1426960,24,0.13,baseline,100.0
1426960,25,0.14,baseline,100.0
1426960,26,0.11,baseline,100.0
1426960,27,0.05,baseline,100.0
1426960,28,0.03,baseline,100.0
1426960,29,0.25,baseline,100.0
1426960,30,0.02,baseline,100.0
1426960,31,0.11,baseline,100.0
1429967,18,0.8235294117647058,baseline,68.0
1429967,19,0.08823529411764706,baseline,68.0
1429967,20,0.014705882352941176,baseline,68.0
1429967,21,0.0,baseline,68.0
1429967,22,0.014705882352941176,baseline,68.0
1429967,23,0.014705882352941176,baseline,68.0
1429967,24,0.0,baseline,68.0
1429967,25,0.014705882352941176,baseline,68.0
1429967,26,0.0,baseline,68.0
1429967,27,0.0,baseline,68.0
1429967,28,0.0,baseline,68.0
1429967,29,0.014705882352941176,baseline,68.0
1429967,30,0.0,baseline,68.0
1429967,31,0.0,baseline,68.0
1429967,32,0.014705882352941176,baseline,68.0
1437644,18,0.87,baseline,100.0
1437644,19,0.03,baseline,100.0
1437644,20,0.06,baseline,100.0
1437644,21,0.01,baseline,100.0
1437644,22,0.01,baseline,100.0
1437644,23,0.02,baseline,100.0
1437644,24,0.0,baseline,100.0
1437644,25,0.0,baseline,100.0
1437644,26,0.0,baseline,100.0
1437644,27,0.0,baseline,100.0
1437644,28,0.0,baseline,100.0
1437644,29,0.0,baseline,100.0
1437644,30,0.0,baseline,100.0
1437644,31,0.0,baseline,100.0
1437644,32,0.0,baseline,100.0
1437644,33,0.0,baseline,100.0
1446326,18,0.030303030303030304,baseline,99.0
1446326,19,0.1414141414141414,baseline,99.0
1446326,20,0.0,baseline,99.0
1446326,21,0.020202020202020204,baseline,99.0
1446326,22,0.0,baseline,99.0
1446326,23,0.0,baseline,99.0
1446326,24,0.0,baseline,99.0
1446326,25,0.010101010101010102,baseline,99.0
1446326,26,0.010101010101010102,baseline,99.0
1446326,27,0.020202020202020204,baseline,99.0
1446326,28,0.0,baseline,99.0
1446326,29,0.010101010101010102,baseline,99.0
1446326,30,0.0,baseline,99.0
1446326,31,0.010101010101010102,baseline,99.0
1446326,32,0.0,baseline,99.0
1446326,33,0.010101010101010102,baseline,99.0
1446326,34,0.030303030303030304,baseline,99.0
1446326,35,0.7070707070707071,baseline,99.0
1446707,18,0.0,baseline,100.0
1446707,19,0.07,baseline,100.0
1446707,20,0.05,baseline,100.0
1446707,21,0.09,baseline,100.0
1446707,22,0.12,baseline,100.0
1446707,23,0.06,baseline,100.0
1446707,24,0.1,baseline,100.0
1446707,25,0.08,baseline,100.0
1446707,26,0.07,baseline,100.0
1446707,27,0.08,baseline,100.0
1446707,28,0.02,baseline,100.0
1446707,29,0.11,baseline,100.0
1446707,30,0.06,baseline,100.0
1446707,31,0.07,baseline,100.0
1446707,32,0.02,baseline,100.0
1446707,33,0.0,baseline,100.0
1446707,34,0.0,baseline,100.0
1446707,35,0.0,baseline,100.0
1446834,18,0.06,baseline,100.0
1446834,19,0.11,baseline,100.0
1446834,20,0.0,baseline,100.0
1446834,21,0.01,baseline,100.0
1446834,22,0.0,baseline,100.0
1446834,23,0.02,baseline,100.0
1446834,24,0.01,baseline,100.0
1446834,25,0.0,baseline,100.0
1446834,26,0.0,baseline,100.0
1446834,27,0.0,baseline,100.0
1446834,28,0.0,baseline,100.0
1446834,29,0.0,baseline,100.0
1446834,30,0.0,baseline,100.0
1446834,31,0.0,baseline,100.0
1446834,32,0.0,baseline,100.0
1446834,33,0.0,baseline,100.0
1446834,34,0.05,baseline,100.0
1446834,35,0.74,baseline,100.0
1455533,19,0.03,baseline,100.0
1455533,20,0.31,baseline,100.0
1455533,21,0.3,baseline,100.0
1455533,22,0.32,baseline,100.0
1455533,23,0.04,baseline,100.0
1456573,19,0.13,baseline,100.0
1456573,20,0.21,baseline,100.0
1456573,21,0.61,baseline,100.0
1456573,22,0.05,baseline,100.0
1456573,23,0.0,baseline,100.0
1460011,19,0.03,baseline,100.0
1460011,20,0.12,baseline,100.0
1460011,21,0.37,baseline,100.0
1460011,22,0.4,baseline,100.0
1460011,23,0.07,baseline,100.0
1460011,24,0.01,baseline,100.0
1461724,19,0.01,baseline,100.0
1461724,20,0.09,baseline,100.0
1461724,21,0.57,baseline,100.0
1461724,22,0.29,baseline,100.0
1461724,23,0.03,baseline,100.0
1461724,24,0.01,baseline,100.0
1470304,19,0.04,baseline,100.0
1470304,20,0.14,baseline,100.0
1470304,21,0.06,baseline,100.0
1470304,22,0.54,baseline,100.0
1470304,23,0.14,baseline,100.0
1470304,24,0.07,baseline,100.0
1470304,25,0.0,baseline,100.0
1470304,26,0.01,baseline,100.0
1477315,19,0.0,baseline,100.0
1477315,20,0.37,baseline,100.0
1477315,21,0.04,baseline,100.0
1477315,22,0.09,baseline,100.0
1477315,23,0.08,baseline,100.0
1477315,24,0.09,baseline,100.0
1477315,25,0.04,baseline,100.0
1477315,26,0.21,baseline,100.0
1477315,27,0.08,baseline,100.0
1481503,19,0.9,baseline,100.0
1481503,20,0.01,baseline,100.0
1481503,21,0.05,baseline,100.0
1481503,22,0.0,baseline,100.0
1481503,23,0.01,baseline,100.0
1481503,24,0.0,baseline,100.0
1481503,25,0.0,baseline,100.0
1481503,26,0.0,baseline,100.0
1481503,27,0.0,baseline,100.0
1481503,28,0.03,baseline,100.0
1482104,19,0.0,baseline,100.0
1482104,20,0.0,baseline,100.0
1482104,21,0.08,baseline,100.0
1482104,22,0.18,baseline,100.0
1482104,23,0.12,baseline,100.0
1482104,24,0.2,baseline,100.0
1482104,25,0.33,baseline,100.0
1482104,26,0.06,baseline,100.0
1482104,27,0.01,baseline,100.0
1482104,28,0.02,baseline,100.0
1482342,19,0.0,baseline,100.0
1482342,20,0.0,baseline,100.0
1482342,21,0.04,baseline,100.0
1482342,22,0.16,baseline,100.0
1482342,23,0.16,baseline,100.0
1482342,24,0.1,baseline,100.0
1482342,25,0.22,baseline,100.0
1482342,26,0.21,baseline,100.0
1482342,27,0.04,baseline,100.0
1482342,28,0.07,baseline,100.0
1486856,19,0.01,baseline,100.0
1486856,20,0.0,baseline,100.0
1486856,21,0.02,baseline,100.0
1486856,22,0.11,baseline,100.0
1486856,23,0.11,baseline,100.0
1486856,24,0.14,baseline,100.0
1486856,25,0.09,baseline,100.0
1486856,26,0.36,baseline,100.0
1486856,27,0.09,baseline,100.0
1486856,28,0.05,baseline,100.0
1486856,29,0.02,baseline,100.0
1488002,19,0.01,baseline,100.0
1488002,20,0.01,baseline,100.0
1488002,21,0.04,baseline,100.0
1488002,22,0.04,baseline,100.0
1488002,23,0.07,baseline,100.0
1488002,24,0.02,baseline,100.0
1488002,25,0.13,baseline,100.0
1488002,26,0.07,baseline,100.0
1488002,27,0.15,baseline,100.0
1488002,28,0.04,baseline,100.0
1488002,29,0.42,baseline,100.0
1491174,19,0.0,baseline,100.0
1491174,20,0.02,baseline,100.0
1491174,21,0.03,baseline,100.0
1491174,22,0.05,baseline,100.0
1491174,23,0.09,baseline,100.0
1491174,24,0.15,baseline,100.0
1491174,25,0.18,baseline,100.0
1491174,26,0.1,baseline,100.0
1491174,27,0.02,baseline,100.0
1491174,28,0.01,baseline,100.0
1491174,29,0.08,baseline,100.0
1491174,30,0.27,baseline,100.0
1491970,19,0.05,baseline,100.0
1491970,20,0.1,baseline,100.0
1491970,21,0.05,baseline,100.0
1491970,22,0.07,baseline,100.0
1491970,23,0.04,baseline,100.0
1491970,24,0.34,baseline,100.0
1491970,25,0.05,baseline,100.0
1491970,26,0.04,baseline,100.0
1491970,27,0.01,baseline,100.0
1491970,28,0.04,baseline,100.0
1491970,29,0.06,baseline,100.0
1491970,30,0.15,baseline,100.0
1498079,19,0.723404255319149,baseline,47.0
1498079,20,0.06382978723404255,baseline,47.0
1498079,21,0.02127659574468085,baseline,47.0
1498079,22,0.02127659574468085,baseline,47.0
1498079,23,0.06382978723404255,baseline,47.0
1498079,24,0.0851063829787234,baseline,47.0
1498079,25,0.0,baseline,47.0
1498079,26,0.02127659574468085,baseline,47.0
1498079,27,0.0,baseline,47.0
1498079,28,0.0,baseline,47.0
1498079,29,0.0,baseline,47.0
1498079,30,0.0,baseline,47.0
1498079,31,0.0,baseline,47.0
1504162,19,0.8571428571428571,baseline,63.0
1504162,20,0.031746031746031744,baseline,63.0
1504162,21,0.047619047619047616,baseline,63.0
1504162,22,0.0,baseline,63.0
1504162,23,0.031746031746031744,baseline,63.0
1504162,24,0.0,baseline,63.0
1504162,25,0.015873015873015872,baseline,63.0
1504162,26,0.0,baseline,63.0
1504162,27,0.0,baseline,63.0
1504162,28,0.0,baseline,63.0
1504162,29,0.015873015873015872,baseline,63.0
1504162,30,0.0,baseline,63.0
1504162,31,0.0,baseline,63.0
1504162,32,0.0,baseline,63.0
1508603,19,0.08,baseline,100.0
1508603,20,0.03,baseline,100.0
1508603,21,0.04,baseline,100.0
1508603,22,0.02,baseline,100.0
1508603,23,0.02,baseline,100.0
1508603,24,0.02,baseline,100.0
1508603,25,0.04,baseline,100.0
1508603,26,0.42,baseline,100.0
1508603,27,0.09,baseline,100.0
1508603,28,0.04,baseline,100.0
1508603,29,0.03,baseline,100.0
1508603,30,0.02,baseline,100.0
1508603,31,0.04,baseline,100.0
1508603,32,0.0,baseline,100.0
1508603,33,0.11,baseline,100.0
1510733,19,0.13,baseline,100.0
1510733,20,0.01,baseline,100.0
1510733,21,0.01,baseline,100.0
1510733,22,0.0,baseline,100.0
1510733,23,0.0,baseline,100.0
1510733,24,0.01,baseline,100.0
1510733,25,0.03,baseline,100.0
1510733,26,0.12,baseline,100.0
1510733,27,0.37,baseline,100.0
1510733,28,0.01,baseline,100.0
1510733,29,0.05,baseline,100.0
1510733,30,0.01,baseline,100.0
1510733,31,0.02,baseline,100.0
1510733,32,0.01,baseline,100.0
1510733,33,0.05,baseline,100.0
1510733,34,0.17,baseline,100.0
1519704,19,0.03,baseline,100.0
1519704,20,0.0,baseline,100.0
1519704,21,0.0,baseline,100.0
1519704,22,0.0,baseline,100.0
1519704,23,0.01,baseline,100.0
1519704,24,0.0,baseline,100.0
1519704,25,0.0,baseline,100.0
1519704,26,0.0,baseline,100.0
1519704,27,0.0,baseline,100.0
1519704,28,0.03,baseline,100.0
1519704,29,0.01,baseline,100.0
1519704,30,0.0,baseline,100.0
1519704,31,0.0,baseline,100.0
1519704,32,0.0,baseline,100.0
1519704,33,0.01,baseline,100.0
1519704,34,0.01,baseline,100.0
1519704,35,0.04,baseline,100.0
1519704,36,0.86,baseline,100.0
1521723,19,0.38,baseline,100.0
1521723,20,0.06,baseline,100.0
1521723,21,0.08,baseline,100.0
1521723,22,0.0,baseline,100.0
1521723,23,0.04,baseline,100.0
1521723,24,0.0,baseline,100.0
